CAP_Round,Institute_Code,Institute_Name,Course_Code,Course_Name,Category,Merit_No,Percentile,Section,Status_Type,Page_No
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,GNT2H,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,GOBCH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,LOPENH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,LSCH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,LSTH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,LVJH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,LNT1H,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,LOBCH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,PWDOPENH,168707,13.6477530,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,7
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GOPENH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GSCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GSTH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GVJH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GNT1H,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GNT2H,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GOBCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,GSEBCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,LOPENH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,LSCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,LNT3H,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,LOBCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,LSEBCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,PWDOPENH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,PWDOBCH,24944,91.6557848,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,8
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GOPENH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GSCH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GSTH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GVJH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GNT1H,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GNT2H,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GNT3H,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,GOBCH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,LOPENH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,LSCH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,LSTH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,LNT2H,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,LOBCH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,PWDOPENH,105126,59.8892661,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,9
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GOPENH,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GSCH,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GSTH,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GNT1H,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GNT2H,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GOBCH,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
CAP1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,GSEBCH,165198,16.8882979,Home University Seats Allotted to Home University Candidates,Government Home University : Sant Gadge Baba Amravati University,10
